RealizationID,YrMth,SurfaceWaterSource,Value
262,2019-06-1,TBC_avail,40.67833646
262,2019-07-1,TBC_avail,64.19126593
262,2019-08-1,TBC_avail,81.3228829
262,2019-09-1,TBC_avail,145.9557757
262,2019-10-1,TBC_avail,35.14722315
262,2019-11-1,TBC_avail,81.489015
262,2019-12-1,TBC_avail,46.74363721
262,2020-01-1,TBC_avail,14.93463101
262,2020-02-1,TBC_avail,90.13978383
262,2020-03-1,TBC_avail,172.3069284
262,2020-04-1,TBC_avail,88.01244909
262,2020-05-1,TBC_avail,99.96944609
262,2020-06-1,TBC_avail,125.0320144
262,2020-07-1,TBC_avail,18.19074983
262,2020-08-1,TBC_avail,184.0964646
262,2020-09-1,TBC_avail,190
844,2018-10-1,TBC_avail,166.865103
844,2018-11-1,TBC_avail,30.01354255
844,2018-12-1,TBC_avail,68.61530159
844,2019-01-1,TBC_avail,30.02756269
844,2019-02-1,TBC_avail,42.06904525
844,2019-03-1,TBC_avail,158.5526457
844,2019-04-1,TBC_avail,189.3954776
844,2019-05-1,TBC_avail,97.21459033
844,2019-06-1,TBC_avail,158.9077215
844,2019-07-1,TBC_avail,188.5687863
844,2019-08-1,TBC_avail,77.25419778
844,2019-09-1,TBC_avail,67.355682
844,2019-10-1,TBC_avail,136.3969946
844,2019-11-1,TBC_avail,28.39531087
844,2019-12-1,TBC_avail,181.1042092
844,2020-01-1,TBC_avail,185.8666635
844,2020-02-1,TBC_avail,58.81520691
844,2020-03-1,TBC_avail,121.3976336
844,2020-04-1,TBC_avail,155.593482
844,2020-05-1,TBC_avail,105.227219
844,2020-06-1,TBC_avail,142.7951199
844,2020-07-1,TBC_avail,27.04387767
844,2020-08-1,TBC_avail,30.09846593
844,2020-09-1,TBC_avail,92.26518357
237,2018-10-1,TBC_avail,55.74690822
237,2018-11-1,TBC_avail,17.65187981
237,2018-12-1,TBC_avail,37.25856514
237,2019-01-1,TBC_avail,143.553238
237,2019-02-1,TBC_avail,185.6961918
237,2019-03-1,TBC_avail,96.6612381
237,2019-04-1,TBC_avail,188.0281914
237,2019-05-1,TBC_avail,143.0004687
237,2019-06-1,TBC_avail,60.1088398
237,2019-07-1,TBC_avail,46.13926057
237,2019-08-1,TBC_avail,70.74470692
237,2019-09-1,TBC_avail,171.7870235
237,2019-10-1,TBC_avail,57.53639815
237,2019-11-1,TBC_avail,33.11056606
237,2019-12-1,TBC_avail,50.86518191
237,2020-01-1,TBC_avail,40.03690828
237,2020-02-1,TBC_avail,61.35231968
237,2020-03-1,TBC_avail,171.6119064
237,2020-04-1,TBC_avail,168.9586384
237,2020-05-1,TBC_avail,83.13200572
237,2020-06-1,TBC_avail,48.74081791
237,2020-07-1,TBC_avail,31.66040591
237,2020-08-1,TBC_avail,31.04257341
237,2020-09-1,TBC_avail,186.6878771
273,2018-10-1,TBC_avail,54.2751168
273,2018-11-1,TBC_avail,30.39670997
273,2018-12-1,TBC_avail,64.92598567
273,2019-01-1,TBC_avail,25.32688931
273,2019-02-1,TBC_avail,31.49094128
273,2019-03-1,TBC_avail,25.17032052
273,2019-04-1,TBC_avail,40.55988431
273,2019-05-1,TBC_avail,55.13968344
273,2019-06-1,TBC_avail,47.77890376
273,2019-07-1,TBC_avail,65.79855708
273,2019-08-1,TBC_avail,169.754158
273,2019-09-1,TBC_avail,190
273,2019-10-1,TBC_avail,187.9702881
273,2019-11-1,TBC_avail,48.840862
273,2019-12-1,TBC_avail,48.55349871
273,2020-01-1,TBC_avail,48.60094779
273,2020-02-1,TBC_avail,127.0025863
273,2020-03-1,TBC_avail,157.8219076
273,2020-04-1,TBC_avail,77.19118435
273,2020-05-1,TBC_avail,74.86413111
273,2020-06-1,TBC_avail,127.7612385
273,2020-07-1,TBC_avail,114.5769352
273,2020-08-1,TBC_avail,48.92771596
273,2020-09-1,TBC_avail,125.2912837
804,2018-10-1,TBC_avail,77.49260167
804,2018-11-1,TBC_avail,182.7523858
804,2018-12-1,TBC_avail,145.9704046
804,2019-01-1,TBC_avail,116.7954182
804,2019-02-1,TBC_avail,159.5077778
804,2019-03-1,TBC_avail,175.1076499
804,2019-04-1,TBC_avail,125.2729058
804,2019-05-1,TBC_avail,70.94351417
804,2019-06-1,TBC_avail,106.5693262
804,2019-07-1,TBC_avail,34.34239207
804,2019-08-1,TBC_avail,120.5306379
804,2019-09-1,TBC_avail,185.5696533
804,2019-10-1,TBC_avail,69.90700801
804,2019-11-1,TBC_avail,29.86716672
804,2019-12-1,TBC_avail,166.5425429
804,2020-01-1,TBC_avail,30.83524103
804,2020-02-1,TBC_avail,189.5687552
804,2020-03-1,TBC_avail,171.5891575
804,2020-04-1,TBC_avail,37.40706206
804,2020-05-1,TBC_avail,110.9485423
804,2020-06-1,TBC_avail,52.79392738
804,2020-07-1,TBC_avail,15.11434278
804,2020-08-1,TBC_avail,10.09810196
804,2020-09-1,TBC_avail,16.16082516
966,2018-10-1,TBC_avail,35.25445064
966,2018-11-1,TBC_avail,36.67225157
966,2018-12-1,TBC_avail,70.93735661
966,2019-01-1,TBC_avail,120.9390684
966,2019-02-1,TBC_avail,190
966,2019-03-1,TBC_avail,188.8564988
966,2019-04-1,TBC_avail,59.09345191
966,2019-05-1,TBC_avail,62.93568655
966,2019-06-1,TBC_avail,7.611580785
966,2019-07-1,TBC_avail,26.22312775
966,2019-08-1,TBC_avail,64.84627806
966,2019-09-1,TBC_avail,168.2135811
966,2019-10-1,TBC_avail,116.8529386
966,2019-11-1,TBC_avail,49.02943869
966,2019-12-1,TBC_avail,150.9974743
966,2020-01-1,TBC_avail,182.1096372
966,2020-02-1,TBC_avail,146.7642813
966,2020-03-1,TBC_avail,160.1694755
966,2020-04-1,TBC_avail,50.61890933
966,2020-05-1,TBC_avail,38.74771266
966,2020-06-1,TBC_avail,26.36685203
966,2020-07-1,TBC_avail,90.47627117
966,2020-08-1,TBC_avail,66.83531417
966,2020-09-1,TBC_avail,181.7207618
767,2018-10-1,TBC_avail,156.1100871
767,2018-11-1,TBC_avail,61.63683299
767,2018-12-1,TBC_avail,28.06981002
767,2019-01-1,TBC_avail,26.44273009
767,2019-02-1,TBC_avail,48.05063561
767,2019-03-1,TBC_avail,79.77336709
767,2019-04-1,TBC_avail,50.32136829
767,2019-05-1,TBC_avail,52.04881797
767,2019-06-1,TBC_avail,18.00253935
767,2019-07-1,TBC_avail,131.0954022
767,2019-08-1,TBC_avail,90.24219418
767,2019-09-1,TBC_avail,173.118925
767,2019-10-1,TBC_avail,72.57942593
767,2019-11-1,TBC_avail,29.79663354
767,2019-12-1,TBC_avail,34.06611561
767,2020-01-1,TBC_avail,144.4895205
767,2020-02-1,TBC_avail,121.7140313
767,2020-03-1,TBC_avail,137.8137061
767,2020-04-1,TBC_avail,139.6678356
767,2020-05-1,TBC_avail,56.5608796
767,2020-06-1,TBC_avail,29.21643122
767,2020-07-1,TBC_avail,117.5105498
767,2020-08-1,TBC_avail,35.21128176
767,2020-09-1,TBC_avail,44.73678099
123,2018-10-1,TBC_avail,117.0509733
123,2018-11-1,TBC_avail,104.0081058
123,2018-12-1,TBC_avail,54.2683696
123,2019-01-1,TBC_avail,0.689808747
123,2019-02-1,TBC_avail,60.99575004
123,2019-03-1,TBC_avail,34.7063534
123,2019-04-1,TBC_avail,35.59890886
123,2019-05-1,TBC_avail,14.61827229
123,2019-06-1,TBC_avail,38.24945098
123,2019-07-1,TBC_avail,181.6768733
123,2019-08-1,TBC_avail,125.307947
123,2019-09-1,TBC_avail,143.6150019
123,2019-10-1,TBC_avail,185.6570297
123,2019-11-1,TBC_avail,71.67525265
123,2019-12-1,TBC_avail,22.83214056
123,2020-01-1,TBC_avail,73.06520748
123,2020-02-1,TBC_avail,112.2472201
123,2020-03-1,TBC_avail,165.2693054
123,2020-04-1,TBC_avail,106.2123403
123,2020-05-1,TBC_avail,109.32039
123,2020-06-1,TBC_avail,23.41836165
123,2020-07-1,TBC_avail,19.91842238
123,2020-08-1,TBC_avail,62.93943579
123,2020-09-1,TBC_avail,95.602645
103,2018-10-1,TBC_avail,45.95794233
103,2018-11-1,TBC_avail,153.1079302
103,2018-12-1,TBC_avail,53.39072763
103,2019-01-1,TBC_avail,96.31702383
103,2019-02-1,TBC_avail,174.9122947
103,2019-03-1,TBC_avail,165.4052647
103,2019-04-1,TBC_avail,151.1403368
103,2019-05-1,TBC_avail,17.71245488
103,2019-06-1,TBC_avail,47.4095791
103,2019-07-1,TBC_avail,27.13869598
103,2019-08-1,TBC_avail,89.91079243
103,2019-09-1,TBC_avail,175.226768
103,2019-10-1,TBC_avail,183.5205862
103,2019-11-1,TBC_avail,164.1777713
103,2019-12-1,TBC_avail,175.2527801
103,2020-01-1,TBC_avail,186.3422698
103,2020-02-1,TBC_avail,168.2199878
103,2020-03-1,TBC_avail,182.4922171
103,2020-04-1,TBC_avail,136.3816592
103,2020-05-1,TBC_avail,148.8722683
103,2020-06-1,TBC_avail,69.75265614
103,2020-07-1,TBC_avail,29.80791643
103,2020-08-1,TBC_avail,46.6195401
103,2020-09-1,TBC_avail,141.7633811
391,2018-10-1,TBC_avail,102.6934086
391,2018-11-1,TBC_avail,45.04540894
391,2018-12-1,TBC_avail,50.62667492
391,2019-01-1,TBC_avail,91.22410378
391,2019-02-1,TBC_avail,137.1351689
391,2019-03-1,TBC_avail,171.9520231
391,2019-04-1,TBC_avail,85.19404295
391,2019-05-1,TBC_avail,86.09085469
391,2019-06-1,TBC_avail,70.81733815
391,2019-07-1,TBC_avail,73.07628957
391,2019-08-1,TBC_avail,45.33306826
391,2019-09-1,TBC_avail,66.6138382
391,2019-10-1,TBC_avail,59.98593422
391,2019-11-1,TBC_avail,11.38322128
391,2019-12-1,TBC_avail,26.53501292
391,2020-01-1,TBC_avail,50.11240881
391,2020-02-1,TBC_avail,105.5467089
391,2020-03-1,TBC_avail,67.65126999
391,2020-04-1,TBC_avail,166.02598
391,2020-05-1,TBC_avail,23.38026158
391,2020-06-1,TBC_avail,45.84946169
391,2020-07-1,TBC_avail,40.01470688
391,2020-08-1,TBC_avail,110.865762
391,2020-09-1,TBC_avail,49.68463707
946,2018-10-1,TBC_avail,144.0353345
946,2018-11-1,TBC_avail,63.56874994
946,2018-12-1,TBC_avail,51.70131592
946,2019-01-1,TBC_avail,40.03743912
946,2019-02-1,TBC_avail,37.97160307
946,2019-03-1,TBC_avail,179.4724586
946,2019-04-1,TBC_avail,92.04488379
946,2019-05-1,TBC_avail,18.53509188
946,2019-06-1,TBC_avail,86.65397486
946,2019-07-1,TBC_avail,33.12583424
946,2019-08-1,TBC_avail,184.4256348
946,2019-09-1,TBC_avail,168.1036232
946,2019-10-1,TBC_avail,185.5958658
946,2019-11-1,TBC_avail,97.68881263
946,2019-12-1,TBC_avail,161.9390055
946,2020-01-1,TBC_avail,44.32830583
946,2020-02-1,TBC_avail,48.02165082
946,2020-03-1,TBC_avail,120.8885546
946,2020-04-1,TBC_avail,176.3692043
946,2020-05-1,TBC_avail,177.5815989
946,2020-06-1,TBC_avail,19.92958362
946,2020-07-1,TBC_avail,25.42491904
946,2020-08-1,TBC_avail,11.49169763
946,2020-09-1,TBC_avail,74.98727919
198,2018-10-1,TBC_avail,149.328125
198,2018-11-1,TBC_avail,172.2640893
198,2018-12-1,TBC_avail,83.66451535
198,2019-01-1,TBC_avail,110.6667322
198,2019-02-1,TBC_avail,135.2736983
198,2019-03-1,TBC_avail,94.09799368
198,2019-04-1,TBC_avail,148.9621618
198,2019-05-1,TBC_avail,17.97173936
198,2019-06-1,TBC_avail,78.00953638
198,2019-07-1,TBC_avail,165.26934
198,2019-08-1,TBC_avail,186.8586403
198,2019-09-1,TBC_avail,190
198,2019-10-1,TBC_avail,78.14506652
198,2019-11-1,TBC_avail,28.71088344
198,2019-12-1,TBC_avail,36.21577948
198,2020-01-1,TBC_avail,152.6827291
198,2020-02-1,TBC_avail,188.4000226
198,2020-03-1,TBC_avail,173.3098729
198,2020-04-1,TBC_avail,31.31134829
198,2020-05-1,TBC_avail,120.1954913
198,2020-06-1,TBC_avail,24.2184612
198,2020-07-1,TBC_avail,24.88767588
198,2020-08-1,TBC_avail,43.63199301
198,2020-09-1,TBC_avail,127.7363787
808,2018-10-1,TBC_avail,184.1940175
808,2018-11-1,TBC_avail,113.4485677
808,2018-12-1,TBC_avail,48.66305979
808,2019-01-1,TBC_avail,28.97895596
808,2019-02-1,TBC_avail,71.32223686
808,2019-03-1,TBC_avail,187.6501047
808,2019-04-1,TBC_avail,77.33835909
808,2019-05-1,TBC_avail,180.0208189
808,2019-06-1,TBC_avail,125.7186343
808,2019-07-1,TBC_avail,111.2608573
808,2019-08-1,TBC_avail,125.4789774
808,2019-09-1,TBC_avail,137.7289433
808,2019-10-1,TBC_avail,190
808,2019-11-1,TBC_avail,190
808,2019-12-1,TBC_avail,52.44654166
808,2020-01-1,TBC_avail,33.28731241
808,2020-02-1,TBC_avail,28.62067984
808,2020-03-1,TBC_avail,173.9325684
808,2020-04-1,TBC_avail,165.24832
808,2020-05-1,TBC_avail,95.18730403
808,2020-06-1,TBC_avail,118.0385714
808,2020-07-1,TBC_avail,32.48046011
808,2020-08-1,TBC_avail,25.33539773
808,2020-09-1,TBC_avail,181.7977128
174,2018-10-1,TBC_avail,98.56815448
174,2018-11-1,TBC_avail,113.8265525
174,2018-12-1,TBC_avail,94.62936284
174,2019-01-1,TBC_avail,40.34908967
174,2019-02-1,TBC_avail,120.7018991
174,2019-03-1,TBC_avail,190
174,2019-04-1,TBC_avail,48.51746942
174,2019-05-1,TBC_avail,86.16408081
174,2019-06-1,TBC_avail,30.43898222
174,2019-07-1,TBC_avail,77.54712094
174,2019-08-1,TBC_avail,178.6945424
174,2019-09-1,TBC_avail,190
174,2019-10-1,TBC_avail,85.13837178
174,2019-11-1,TBC_avail,30.44955353
174,2019-12-1,TBC_avail,87.68709297
174,2020-01-1,TBC_avail,57.65913859
174,2020-02-1,TBC_avail,125.2545487
174,2020-03-1,TBC_avail,67.00760078
174,2020-04-1,TBC_avail,126.9211844
174,2020-05-1,TBC_avail,48.48622109
174,2020-06-1,TBC_avail,14.94053254
174,2020-07-1,TBC_avail,8.570052758
174,2020-08-1,TBC_avail,20.86771471
174,2020-09-1,TBC_avail,31.34168847
85,2018-10-1,TBC_avail,104.4926678
85,2018-11-1,TBC_avail,176.3764233
85,2018-12-1,TBC_avail,57.15836085
85,2019-01-1,TBC_avail,152.325126
85,2019-02-1,TBC_avail,117.3840858
85,2019-03-1,TBC_avail,86.09575282
85,2019-04-1,TBC_avail,38.77033877
85,2019-05-1,TBC_avail,22.01261594
85,2019-06-1,TBC_avail,87.22686496
85,2019-07-1,TBC_avail,29.6353894
85,2019-08-1,TBC_avail,76.55704187
85,2019-09-1,TBC_avail,179.7743387
85,2019-10-1,TBC_avail,136.4637181
85,2019-11-1,TBC_avail,50.450808
85,2019-12-1,TBC_avail,142.9348121
85,2020-01-1,TBC_avail,188.3245614
85,2020-02-1,TBC_avail,47.20918718
85,2020-03-1,TBC_avail,131.7818239
85,2020-04-1,TBC_avail,32.73437322
85,2020-05-1,TBC_avail,72.50700948
85,2020-06-1,TBC_avail,42.16930856
85,2020-07-1,TBC_avail,18.90200445
85,2020-08-1,TBC_avail,29.35879923
85,2020-09-1,TBC_avail,31.80378735
260,2018-10-1,TBC_avail,167.1796318
260,2018-11-1,TBC_avail,29.70690057
260,2018-12-1,TBC_avail,34.0026536
260,2019-01-1,TBC_avail,33.79070735
260,2019-02-1,TBC_avail,150.8001701
260,2019-03-1,TBC_avail,60.24837172
260,2019-04-1,TBC_avail,23.0104173
260,2019-05-1,TBC_avail,66.5502431
260,2019-06-1,TBC_avail,183.4841472
260,2019-07-1,TBC_avail,174.2656089
260,2019-08-1,TBC_avail,162.2574812
260,2019-09-1,TBC_avail,186.6946332
260,2019-10-1,TBC_avail,190
260,2019-11-1,TBC_avail,190
260,2019-12-1,TBC_avail,189.5401534
260,2020-01-1,TBC_avail,153.0605268
260,2020-02-1,TBC_avail,26.85797318
260,2020-03-1,TBC_avail,175.6154897
260,2020-04-1,TBC_avail,138.1470182
260,2020-05-1,TBC_avail,177.0119224
260,2020-06-1,TBC_avail,53.6622965
260,2020-07-1,TBC_avail,14.10801598
260,2020-08-1,TBC_avail,41.19534892
260,2020-09-1,TBC_avail,96.17093961
314,2018-10-1,TBC_avail,143.36374
314,2018-11-1,TBC_avail,93.20806899
314,2018-12-1,TBC_avail,97.70126896
314,2019-01-1,TBC_avail,94.85689389
314,2019-02-1,TBC_avail,130.3551063
314,2019-03-1,TBC_avail,167.4348414
314,2019-04-1,TBC_avail,61.13509469
314,2019-05-1,TBC_avail,122.7268406
314,2019-06-1,TBC_avail,186.3839399
314,2019-07-1,TBC_avail,107.9781871
314,2019-08-1,TBC_avail,190
314,2019-09-1,TBC_avail,190
314,2019-10-1,TBC_avail,188.4325132
314,2019-11-1,TBC_avail,169.7933201
314,2019-12-1,TBC_avail,132.6794116
314,2020-01-1,TBC_avail,66.38420739
314,2020-02-1,TBC_avail,176.3411112
314,2020-03-1,TBC_avail,190
314,2020-04-1,TBC_avail,67.31098355
314,2020-05-1,TBC_avail,37.7084929
314,2020-06-1,TBC_avail,98.33122637
314,2020-07-1,TBC_avail,27.95832233
314,2020-08-1,TBC_avail,40.80679643
314,2020-09-1,TBC_avail,35.69996191
559,2018-10-1,TBC_avail,70.82479293
559,2018-11-1,TBC_avail,68.81719687
559,2018-12-1,TBC_avail,97.47492028
559,2019-01-1,TBC_avail,58.33365145
559,2019-02-1,TBC_avail,53.73103921
559,2019-03-1,TBC_avail,40.77653532
559,2019-04-1,TBC_avail,55.1155687
559,2019-05-1,TBC_avail,190
559,2019-06-1,TBC_avail,94.78786917
559,2019-07-1,TBC_avail,66.64270706
559,2019-08-1,TBC_avail,161.9080129
559,2019-09-1,TBC_avail,46.15307356
559,2019-10-1,TBC_avail,139.5151671
559,2019-11-1,TBC_avail,137.6641147
559,2019-12-1,TBC_avail,37.23523453
559,2020-01-1,TBC_avail,166.9852637
559,2020-02-1,TBC_avail,66.04527522
559,2020-03-1,TBC_avail,85.46577202
559,2020-04-1,TBC_avail,176.7718027
559,2020-05-1,TBC_avail,190
559,2020-06-1,TBC_avail,43.2684273
559,2020-07-1,TBC_avail,26.31366168
559,2020-08-1,TBC_avail,37.11038239
559,2020-09-1,TBC_avail,53.69434701
477,2018-10-1,TBC_avail,91.91881393
477,2018-11-1,TBC_avail,51.22599658
477,2018-12-1,TBC_avail,30.72541455
477,2019-01-1,TBC_avail,133.835157
477,2019-02-1,TBC_avail,56.33906614
477,2019-03-1,TBC_avail,67.20244525
477,2019-04-1,TBC_avail,174.7218707
477,2019-05-1,TBC_avail,189.561499
477,2019-06-1,TBC_avail,190
477,2019-07-1,TBC_avail,125.4858029
477,2019-08-1,TBC_avail,69.86607755
477,2019-09-1,TBC_avail,171.8942624
477,2019-10-1,TBC_avail,105.4823084
477,2019-11-1,TBC_avail,98.70648697
477,2019-12-1,TBC_avail,35.10934872
477,2020-01-1,TBC_avail,31.06546968
477,2020-02-1,TBC_avail,50.0165029
477,2020-03-1,TBC_avail,96.31576792
477,2020-04-1,TBC_avail,155.1776648
477,2020-05-1,TBC_avail,149.3657581
477,2020-06-1,TBC_avail,49.46014607
477,2020-07-1,TBC_avail,84.48101378
477,2020-08-1,TBC_avail,46.25638146
477,2020-09-1,TBC_avail,188.1134976
443,2018-10-1,TBC_avail,173.0783109
443,2018-11-1,TBC_avail,104.0930225
443,2018-12-1,TBC_avail,187.3207938
443,2019-01-1,TBC_avail,161.6041686
443,2019-02-1,TBC_avail,41.60908585
443,2019-03-1,TBC_avail,51.50006524
443,2019-04-1,TBC_avail,40.07478485
443,2019-05-1,TBC_avail,41.13836081
443,2019-06-1,TBC_avail,82.5093933
443,2019-07-1,TBC_avail,129.2179307
443,2019-08-1,TBC_avail,183.7039532
443,2019-09-1,TBC_avail,167.3858844
443,2019-10-1,TBC_avail,189.813748
443,2019-11-1,TBC_avail,178.7442196
443,2019-12-1,TBC_avail,51.60224542
443,2020-01-1,TBC_avail,52.2420295
443,2020-02-1,TBC_avail,87.58287572
443,2020-03-1,TBC_avail,58.57649933
443,2020-04-1,TBC_avail,121.6289907
443,2020-05-1,TBC_avail,31.89613581
443,2020-06-1,TBC_avail,77.04460902
443,2020-07-1,TBC_avail,74.7290073
443,2020-08-1,TBC_avail,100.6698443
443,2020-09-1,TBC_avail,52.68985668
384,2018-10-1,TBC_avail,158.9235522
384,2018-11-1,TBC_avail,189.5028024
384,2018-12-1,TBC_avail,113.6563457
384,2019-01-1,TBC_avail,123.2731396
384,2019-02-1,TBC_avail,125.7272473
384,2019-03-1,TBC_avail,188.7803624
384,2019-04-1,TBC_avail,154.1907014
384,2019-05-1,TBC_avail,152.4100005
384,2019-06-1,TBC_avail,25.19397055
384,2019-07-1,TBC_avail,71.86448828
384,2019-08-1,TBC_avail,73.67667964
384,2019-09-1,TBC_avail,22.09633703
384,2019-10-1,TBC_avail,121.7662323
384,2019-11-1,TBC_avail,65.85466038
384,2019-12-1,TBC_avail,53.94866734
384,2020-01-1,TBC_avail,121.7344813
384,2020-02-1,TBC_avail,41.92256856
384,2020-03-1,TBC_avail,170.3459505
384,2020-04-1,TBC_avail,140.6597747
384,2020-05-1,TBC_avail,62.99171423
384,2020-06-1,TBC_avail,101.5641792
384,2020-07-1,TBC_avail,21.96509411
384,2020-08-1,TBC_avail,60.60889232
384,2020-09-1,TBC_avail,48.30652598
863,2018-10-1,TBC_avail,69.57892477
863,2018-11-1,TBC_avail,142.6452286
863,2018-12-1,TBC_avail,50.59564468
863,2019-01-1,TBC_avail,24.58323454
863,2019-02-1,TBC_avail,162.2971912
863,2019-03-1,TBC_avail,40.23001625
863,2019-04-1,TBC_avail,54.51757808
863,2019-05-1,TBC_avail,36.35770833
863,2019-06-1,TBC_avail,14.93504269
863,2019-07-1,TBC_avail,23.3493085
863,2019-08-1,TBC_avail,41.97205106
863,2019-09-1,TBC_avail,134.7306523
863,2019-10-1,TBC_avail,184.4925983
863,2019-11-1,TBC_avail,190
863,2019-12-1,TBC_avail,190
863,2020-01-1,TBC_avail,165.5294293
863,2020-02-1,TBC_avail,148.8728179
863,2020-03-1,TBC_avail,186.8628288
863,2020-04-1,TBC_avail,72.22130171
863,2020-05-1,TBC_avail,11.23773223
863,2020-06-1,TBC_avail,9.209612196
863,2020-07-1,TBC_avail,52.41097158
863,2020-08-1,TBC_avail,65.30560718
863,2020-09-1,TBC_avail,86.58374545
895,2018-10-1,TBC_avail,64.36216718
895,2018-11-1,TBC_avail,141.0154595
895,2018-12-1,TBC_avail,185.29979
895,2019-01-1,TBC_avail,183.5182459
895,2019-02-1,TBC_avail,189.1300139
895,2019-03-1,TBC_avail,160.1722486
895,2019-04-1,TBC_avail,170.8501327
895,2019-05-1,TBC_avail,185.6168026
895,2019-06-1,TBC_avail,91.92423506
895,2019-07-1,TBC_avail,179.7168582
895,2019-08-1,TBC_avail,58.69911193
895,2019-09-1,TBC_avail,169.9535821
895,2019-10-1,TBC_avail,183.1569142
895,2019-11-1,TBC_avail,81.22968753
895,2019-12-1,TBC_avail,184.8782839
895,2020-01-1,TBC_avail,75.87340573
895,2020-02-1,TBC_avail,83.54613902
895,2020-03-1,TBC_avail,131.272275
895,2020-04-1,TBC_avail,102.2452728
895,2020-05-1,TBC_avail,161.6345982
895,2020-06-1,TBC_avail,67.71728378
895,2020-07-1,TBC_avail,14.23674702
895,2020-08-1,TBC_avail,30.10703104
895,2020-09-1,TBC_avail,93.87481658
205,2018-10-1,TBC_avail,152.9683495
205,2018-11-1,TBC_avail,149.1897193
205,2018-12-1,TBC_avail,157.2680199
205,2019-01-1,TBC_avail,187.1335914
205,2019-02-1,TBC_avail,43.2006553
205,2019-03-1,TBC_avail,188.2052329
205,2019-04-1,TBC_avail,46.36416497
205,2019-05-1,TBC_avail,112.61118
205,2019-06-1,TBC_avail,152.2374817
205,2019-07-1,TBC_avail,175.62517
205,2019-08-1,TBC_avail,189.5499608
205,2019-09-1,TBC_avail,171.4204935
205,2019-10-1,TBC_avail,160.9583268
205,2019-11-1,TBC_avail,183.707008
205,2019-12-1,TBC_avail,122.4668646
205,2020-01-1,TBC_avail,71.45556961
205,2020-02-1,TBC_avail,36.29875761
205,2020-03-1,TBC_avail,182.0442354
205,2020-04-1,TBC_avail,69.99034336
205,2020-05-1,TBC_avail,119.104066
205,2020-06-1,TBC_avail,38.86339387
205,2020-07-1,TBC_avail,20.0519898
205,2020-08-1,TBC_avail,112.2093915
205,2020-09-1,TBC_avail,190
33,2018-10-1,TBC_avail,29.90312537
33,2018-11-1,TBC_avail,61.2585029
33,2018-12-1,TBC_avail,122.564837
33,2019-01-1,TBC_avail,52.93228033
33,2019-02-1,TBC_avail,31.32247585
33,2019-03-1,TBC_avail,35.14669474
33,2019-04-1,TBC_avail,53.45664624
33,2019-05-1,TBC_avail,27.38231492
33,2019-06-1,TBC_avail,44.87782287
33,2019-07-1,TBC_avail,84.23485686
33,2019-08-1,TBC_avail,103.3655504
33,2019-09-1,TBC_avail,90.87342956
33,2019-10-1,TBC_avail,175.7033869
33,2019-11-1,TBC_avail,190
33,2019-12-1,TBC_avail,153.6592524
33,2020-01-1,TBC_avail,157.1517179
33,2020-02-1,TBC_avail,190
33,2020-03-1,TBC_avail,190
33,2020-04-1,TBC_avail,46.48885902
33,2020-05-1,TBC_avail,13.54921251
33,2020-06-1,TBC_avail,25.15855017
33,2020-07-1,TBC_avail,27.1311742
33,2020-08-1,TBC_avail,80.91886169
33,2020-09-1,TBC_avail,87.4516281
323,2018-10-1,TBC_avail,102.0898623
323,2018-11-1,TBC_avail,22.07210451
323,2018-12-1,TBC_avail,47.57634787
323,2019-01-1,TBC_avail,103.2303389
323,2019-02-1,TBC_avail,72.29972005
323,2019-03-1,TBC_avail,38.24173013
323,2019-04-1,TBC_avail,173.9703648
323,2019-05-1,TBC_avail,72.21961379
323,2019-06-1,TBC_avail,95.07519134
323,2019-07-1,TBC_avail,76.5147518
323,2019-08-1,TBC_avail,188.6330456
323,2019-09-1,TBC_avail,189.8195633
323,2019-10-1,TBC_avail,178.4415848
323,2019-11-1,TBC_avail,63.30517082
323,2019-12-1,TBC_avail,190
323,2020-01-1,TBC_avail,180.8626926
323,2020-02-1,TBC_avail,165.5329296
323,2020-03-1,TBC_avail,188.6352086
323,2020-04-1,TBC_avail,132.0719519
323,2020-05-1,TBC_avail,30.59757609
323,2020-06-1,TBC_avail,14.54373304
323,2020-07-1,TBC_avail,19.56161923
323,2020-08-1,TBC_avail,9.590796524
323,2020-09-1,TBC_avail,15.95289988
105,2018-10-1,TBC_avail,33.93654186
105,2018-11-1,TBC_avail,104.7343217
105,2018-12-1,TBC_avail,156.2084665
105,2019-01-1,TBC_avail,148.0430801
105,2019-02-1,TBC_avail,188.5686929
105,2019-03-1,TBC_avail,66.12185893
105,2019-04-1,TBC_avail,39.90691706
105,2019-05-1,TBC_avail,165.9120241
105,2019-06-1,TBC_avail,190
105,2019-07-1,TBC_avail,60.49776664
105,2019-08-1,TBC_avail,87.15775378
105,2019-09-1,TBC_avail,158.2341911
105,2019-10-1,TBC_avail,134.82108
105,2019-11-1,TBC_avail,187.1301611
105,2019-12-1,TBC_avail,173.3900614
105,2020-01-1,TBC_avail,190
105,2020-02-1,TBC_avail,128.9632476
105,2020-03-1,TBC_avail,186.7353749
105,2020-04-1,TBC_avail,91.36851771
105,2020-05-1,TBC_avail,73.09059912
105,2020-06-1,TBC_avail,10.10025076
105,2020-07-1,TBC_avail,49.55333998
105,2020-08-1,TBC_avail,45.97187879
105,2020-09-1,TBC_avail,89.50826956
182,2018-10-1,TBC_avail,35.94065943
